theta0,phi0,mtheta0,mphi0,omega_theta,omega_phi,drift_theta,drift_phi
0.0,0.2631194490192344,0.9767562164471068,1.2343397612236957,2.2724545275643138,4.357089443744535,8.830575523754829e-10,7.39229768584338e-11
0.0,0.2867993877991494,0.0,3.8232831412453425,0.0,2.176827527619017,0.0,5.564525742770322e-10
0.0,0.2867993877991494,0.05407724291882205,3.8185010466393123,2.182037814249196,4.35366607657735,1.5237777798160788e-07,1.720271903472167e-07
0.0,0.2867993877991494,0.1081544858376441,3.80411869404065,2.187257847851846,4.353697653537132,1.1206142140368768e-09,1.7499135792889903e-07
0.0,0.2867993877991494,0.16223172875646616,3.7800265030318116,2.192488853539441,4.353750289022281,3.293610792092048e-07,1.747215209505834e-07
0.0,0.2867993877991494,0.2163089716752882,3.746037135294526,2.197729497203514,4.3538244866407405,8.339290154787252e-10,2.9219610511313834e-07
0.0,0.2867993877991494,0.2703862145941102,3.7018779834696973,2.202980607332377,4.3539196072004245,4.807325149392073e-10,3.835471744184049e-07
0.0,0.2867993877991494,0.3244634575129323,3.6471796665504534,2.2082417917614263,4.354034453293457,2.1199137006416728e-10,1.745280208600673e-07
0.0,0.2867993877991494,0.37854070043175436,3.5814593346581254,2.2135128169495695,4.35417123544874,9.795243159359779e-10,1.7384002198573467e-07
0.0,0.2867993877991494,0.4326179433505764,3.5040968796010645,2.2187934895764854,4.354329032911609,4.053071613226207e-07,1.7224156051608363e-07
0.0,0.2867993877991494,0.48669518626939845,3.41430101888503,2.224083398597856,4.3545078326304445,2.592498245804237e-07,6.099029209182867e-07
0.0,0.2867993877991494,0.5407724291882204,3.311060326179235,2.2293844385334314,4.354711024586112,1.5715660324645768e-07,1.6627697783651788e-07
0.0,0.2867993877991494,0.5948496721070425,3.193070943425196,2.234694365577756,4.3549317944197545,1.7870427766549213e-10,1.621186825094636e-07
0.0,0.2867993877991494,0.6489269150258646,3.0586265129962737,2.2400136500246717,4.355173531536855,1.076430197682213e-09,1.557753387943968e-07
0.0,0.2867993877991494,0.7030041579446866,2.905443644672973,2.2453420122852763,4.355436220843026,2.584318249104361e-10,4.7908927639921926e-08
0.0,0.2867993877991494,0.7570814008635087,2.73037029152581,2.2506789771672193,4.355720172959784,3.076119342969578e-07,1.2145227470769585e-09
0.0,0.2867993877991494,0.8111586437823307,2.528864095880253,2.256026371999991,4.356025263990185,1.0411152188450092e-10,4.759036676729545e-10
0.0,0.2867993877991494,0.8652358867011528,2.293969884747206,2.2613818916541972,4.356351262114045,4.5503769591410835e-07,1.3280581147877128e-10
0.0,0.2867993877991494,0.9193131296199749,2.014039368764005,2.2667465461663032,4.356698135072711,8.51935142074282e-10,1.3248689183791602e-09
0.0,0.2867993877991494,0.9733903725387969,1.6665304845231197,2.272119803095656,4.3570658656410375,1.5105435479826011e-09,7.343281708824291e-10
0.0,0.2867993877991494,1.027467615457619,1.1938197782193756,2.277501692397439,4.357454418802399,6.487267905917068e-10,6.505802233780521e-10
0.0,0.3104793265790643,0.0,3.6774939107425553,0.0,2.176827527610986,0.0,5.963772561584336e-10
0.0,0.3104793265790643,0.05617649234898248,3.6728941667150856,2.1822398810534507,4.353666909750398,1.0956353406994261e-08,1.7147051664029566e-07
0.0,0.3104793265790643,0.11235298469796497,3.6590602412249362,2.187663598933971,4.353700991770813,3.089331389284129e-09,1.7288795318688868e-07
0.0,0.3104793265790643,0.16852947704694746,3.6358867323692485,2.1930970219951957,4.353757787009225,1.364435463164731e-06,1.7482370897259915e-07
0.0,0.3104793265790643,0.22470596939592993,3.603193445404594,2.1985442203838836,4.353838354470806,7.514626068492909e-10,4.1606609071119734e-07
0.0,0.3104793265790643,0.2808824617449124,3.5607181680212756,2.204000994269034,4.35394125066414,4.2767268824673395e-07,5.728421589769283e-07
0.0,0.3104793265790643,0.3370589540938949,3.5081056044294336,2.2094686452468495,4.354064434245716,2.682089670006899e-10,1.740688199744829e-07
0.0,0.3104793265790643,0.3932354464428774,3.4448913167564332,2.214946876591969,4.354212035354339,1.7396404059434565e-10,1.7358369430006772e-07
0.0,0.3104793265790643,0.44941193879185987,3.370478842743387,2.2204357814211853,4.354382313236057,1.2721122825259694e-09,6.090725335196286e-07
0.0,0.3104793265790643,0.5055884311408423,3.2841070730382693,2.2259351073458347,4.354575250785818,4.3501701531752843e-10,6.114017009759259e-07
0.0,0.3104793265790643,0.5617649234898248,3.1848031489656363,2.231443540584,4.354794235479644,1.716194721661849e-07,1.6492437441431289e-07
0.0,0.3104793265790643,0.6179414158388072,3.0713129311135217,2.2369646651237756,4.355032454154494,5.356892346331398e-10,1.6000832199465598e-07
0.0,0.3104793265790643,0.6741179081877898,2.9419951285940447,2.242495156629065,4.355293292860144,4.790874784855483e-08,1.121726500488649e-07
0.0,0.3104793265790643,0.7302944005367722,2.7946534213027747,2.248034544939066,4.35557679755458,1.068461232149158e-09,1.7127513768915285e-09
0.0,0.3104793265790643,0.7864708928857548,2.626255955997011,2.2535843307302805,4.355883386552334,1.2560934661497885e-09,6.698655404561232e-10
0.0,0.3104793265790643,0.8426473852347371,2.432433583944792,2.2591438852529135,4.356212546680991,7.675715960130816e-10,1.3320943616493163e-09
0.0,0.3104793265790643,0.8988238775837197,2.2064963464455336,2.264712933835228,4.356564253581073,6.424228374391161e-10,1.137012668233239e-09
0.0,0.3104793265790643,0.9550003699327022,1.9372401260903953,2.27029156193341,4.356938475139967,1.467902503337986e-09,5.018068964631021e-10
0.0,0.3104793265790643,1.0111768622816846,1.6029824322413002,2.275879491401812,4.3573351788563315,5.413784845408455e-10,7.19062407715399e-10
0.0,0.3104793265790643,1.0673533546306673,1.1482971055854785,2.281475921728009,4.357754324686794,1.7299173115323458e-07,6.89442833331073e-10
0.0,0.3341592653589792,0.0,3.5137767956624493,0.0,2.176827527632248,0.0,5.788450529252741e-10
0.0,0.3341592653589792,0.05762155694558255,3.509381826092956,2.182379226743838,4.353667504768107,2.6568081145983e-09,1.7059600885499456e-07
0.0,0.3341592653589792,0.1152431138911651,3.496163768480892,2.187942935751218,4.353703354713038,1.887688778973527e-09,1.7388679644460243e-07
0.0,0.3341592653589792,0.17286467083674764,3.4740219132752763,2.1935193754450135,4.353763114180307,1.6346062102838438e-07,1.7504437608208769e-07
0.0,0.3341592653589792,0.2304862277823302,3.442784087761885,2.1991056401336917,4.35384820884072,2.626799372394917e-07,5.032569048239372e-07
0.0,0.3341592653589792,0.2881077847279127,3.402199752972682,2.204703628752036,4.353953228869027,5.086113301835506e-10,7.427455685543783e-08
0.0,0.3341592653589792,0.3457293416734953,3.3519294304116314,2.210313480227916,4.354085734922705,1.159097915467112e-09,1.7365102744206768e-07
0.0,0.3341592653589792,0.40335089861907786,3.29152935835961,2.215934469088759,4.3542410225887425,2.3170438509630918e-10,1.7347119720626992e-07
0.0,0.3341592653589792,0.4609724555646604,3.2204296282605105,2.221566628003264,4.354420166553339,1.0419057878602062e-09,6.094885257983464e-07
0.0,0.3341592653589792,0.518594012510243,3.137903014333674,2.227209760753468,4.354623147488048,4.292353042534048e-10,6.120419535497657e-07
0.0,0.3341592653589792,0.5762155694558254,3.0430199682719636,2.2328636498116836,4.354853352693346,2.0744269949560873e-09,1.6383773088639162e-07
0.0,0.3341592653589792,0.633837126401408,2.934582183274268,2.2385284379041863,4.355103969485167,5.148425366178775e-10,1.5746671038255157e-07
0.0,0.3341592653589792,0.6914586833469906,2.8110214365299595,2.244203944203095,4.355378377620893,1.4870888214777454e-07,7.372403296228184e-08
0.0,0.3341592653589792,0.749080240292573,2.6702391851709586,2.249888279025303,4.355676810866831,3.329303044344736e-07,7.383936714115695e-10
0.0,0.3341592653589792,0.8067017972381557,2.5093385500098018,2.255585373355982,4.355999328409594,2.020491032950733e-10,4.1244496072055806e-10
0.0,0.3341592653589792,0.8643233541837382,2.3241448909780655,2.2612916175637325,4.356345587926302,3.0459908547610767e-07,1.511530797939898e-10
0.0,0.3341592653589792,0.9219449111293208,2.1082660773974697,2.2670078468516333,4.3567155454264395,2.2833947943182757e-09,2.8745921335700676e-09
0.0,0.3341592653589792,0.9795664680749033,1.8509967841953976,2.2727340245160175,4.357109189397126,1.1970726419193242e-09,4.6539056730267123e-10
0.0,0.3341592653589792,1.037188025020486,1.531619796245078,2.27846999948257,4.3575264658101736,3.631590497109856e-10,6.07065396512005e-10
0.0,0.3341592653589792,1.0948095819660684,1.0971764527865369,2.284215496090026,4.357967336673872,6.231088099130694e-11,6.90943179449355e-10
0.0,0.35783920413889414,0.0,3.3295873383313013,0.0,2.176827527638353,0.0,5.555490249162249e-10
0.0,0.35783920413889414,0.05830958646329691,3.3254227496616395,2.1824455885738296,4.353667791961471,1.0762075737885398e-08,1.6545934147701742e-07
0.0,0.35783920413889414,0.11661917292659382,3.3128975723889136,2.188075946600975,4.353704504492988,1.0546882544365942e-09,1.74673406868434e-07
0.0,0.35783920413889414,0.17492875938989075,3.291916376078781,2.1937189019443313,4.353765697739659,1.590490389673615e-07,1.7519717258028027e-07
0.0,0.35783920413889414,0.23323834585318765,3.262316013177306,2.1993736646235447,4.35384958695229,1.2327742262231809e-06,2.335062313035468e-07
0.0,0.35783920413889414,0.2915479323164845,3.223859077775052,2.2050382312742016,4.3539606863896845,2.5796120942674866e-10,9.869194593807704e-09
0.0,0.35783920413889414,0.3498575187797815,3.176223886575735,2.2107158107492215,4.354096066431435,2.5837231587002464e-09,1.7428611547524445e-07
0.0,0.35783920413889414,0.40816710524307837,3.118989939505744,2.2164048061231933,4.354255084697163,5.4789858314897e-10,1.7233236145186224e-07
0.0,0.35783920413889414,0.4664766917063753,3.0516172021739454,2.2221052065935196,4.354438525883005,1.2087651888456633e-09,6.094866772932332e-07
0.0,0.35783920413889414,0.5247862781696722,2.973416569411685,2.22781684787093,4.354646378915837,4.715835723932023e-10,6.124978935272396e-07
0.0,0.35783920413889414,0.583095864632969,2.8835072191139197,2.23353947236935,4.354882026907963,8.038759416887035e-10,1.626606075837341e-07
0.0,0.35783920413889414,0.641405451096266,2.780753658793663,2.2392732626159746,4.355138653720741,5.49742123827634e-10,1.5698253370491426e-07
0.0,0.35783920413889414,0.699715037559563,2.663669870665041,2.2450176568859646,4.3554196450842815,4.04436873930379e-10,5.5194583182031697e-08
0.0,0.35783920413889414,0.7580246240228597,2.530267315851274,2.250772679128072,4.355725315041944,7.586602837846828e-08,1.2882494609963718e-09
0.0,0.35783920413889414,0.8163342104861567,2.377800967327548,2.256538564435696,4.356055559816993,4.1640745349837656e-11,5.954291754174715e-10
0.0,0.35783920413889414,0.8746437969494536,2.2023150164235257,2.262315949865418,4.35641010908965,4.551987108723203e-07,7.870628096232775e-11
0.0,0.35783920413889414,0.9329533834127506,1.997752402998781,2.268101069687223,4.356788928109824,2.356792719164439e-10,1.3334534078011854e-10
0.0,0.35783920413889414,0.9912629698760476,1.7539689668270566,2.2738982052298358,4.357191981935034,3.2243684892801684e-07,1.5412447502030636e-10
0.0,0.35783920413889414,1.0495725563393443,1.4513334731478724,2.27970372553629,4.357619231871827,1.5813437099139468e-07,4.823670490694997e-10
0.0,0.35783920413889414,1.1078821428026413,1.0396633131685822,2.2855203302842524,4.358070636428738,1.2266136177382836e-09,6.757124584802865e-10
0.0,0.3815191429188091,0.0,3.121416609563603,0.0,2.1768275276061306,0.0,5.541997191128032e-10
0.0,0.3815191429188091,0.0581099795363993,3.1175123971418923,2.1824263415640885,4.3536677100618135,1.1006852019581489e-08,1.6361511309547571e-07
0.0,0.3815191429188091,0.1162199590727986,3.105770312491724,2.1880373575850296,4.353704169058741,1.1375264551600393e-09,1.743778106280644e-07
0.0,0.3815191429188091,0.1743299386091979,3.0861008916307644,2.193661013867263,4.353764944676808,1.6045457996197283e-07,1.7506034849781193e-07
0.0,0.3815191429188091,0.2324399181455972,3.058351187231636,2.1992958918327585,4.3538515933295185,1.2435283127202468e-06,5.345688007325233e-07
0.0,0.3815191429188091,0.29054989768199646,3.022298636353763,2.2049411542136617,4.3539585138438355,1.9698188192372455e-10,2.872965621662205e-08
0.0,0.3815191429188091,0.3486598772183958,2.9776416678166937,2.2105990837868483,4.354093057167323,1.8866952879714545e-09,1.738254543674386e-07
0.0,0.3815191429188091,0.4067698567547951,2.9239860718338324,2.2162683470765923,4.354250988420524,5.290305550100334e-10,1.7242835584677254e-07
0.0,0.3815191429188091,0.4648798362911944,2.860825577763526,2.22194894734183,4.354433177719357,9.48006946116743e-10,6.097114140568544e-07
0.0,0.3815191429188091,0.5229898158275936,2.787514164312261,2.227640710600457,4.354639610785762,1.9320617578024263e-10,6.127108291089629e-07
0.0,0.3815191429188091,0.5810997953639929,2.703226079676773,2.2333433905403974,4.35487367343029,1.1230985426022272e-09,1.6294482106337391e-07
0.0,0.3815191429188091,0.6392097749003922,2.6068968240410912,2.2390571601149345,4.355128548081514,5.58646592306702e-10,1.5746728251521775e-07
0.0,0.3815191429188091,0.6973197544367916,2.4971332876508825,2.244781468843725,4.355407622583845,5.1091670685189e-10,6.04440690206155e-08
0.0,0.3815191429188091,0.7554297339731908,2.3720712580233303,2.250514945741386,4.355711184266993,4.271953701580055e-07,1.0281652758696436e-09
0.0,0.3815191429188091,0.8135397135095902,2.2291373312863354,2.256262000792239,4.356039178167698,8.096581567679977e-11,5.394450735923892e-10
0.0,0.3815191429188091,0.8716496930459894,2.0646230217829236,2.262019456313193,4.356391312323778,1.3524746517253747e-06,4.770166175599828e-12
0.0,0.3815191429188091,0.9297596725823888,1.872849965738162,2.267783873629772,4.356767548964908,1.1077272944340146e-09,1.2442375974825748e-09
0.0,0.3815191429188091,0.9878696521187881,1.6443082308382826,2.2735590806245822,4.357167862169434,3.716090991291481e-07,1.254647904517455e-10
0.0,0.3815191429188091,1.0459796316551873,1.360593956177711,2.2793460150514386,4.357592206819881,1.0803897403589096e-08,4.719347000612329e-10
0.0,0.3815191429188091,1.1040896111915868,0.9746620239446112,2.285141727504259,4.358040542948869,9.36870810486907e-10,6.788387633550443e-10
0.0,0.40519908169872404,0.0,2.8842069582452647,0.0,2.1768275276391327,0.0,5.690508553561172e-10
0.0,0.40519908169872404,0.056847968490732786,2.880599443439755,2.182304614578575,4.353667184896316,3.1444933416206137e-09,1.700326200518172e-07
0.0,0.40519908169872404,0.11369593698146557,2.869749689469536,2.187793392562486,4.353702080193703,2.3642566562708637e-09,1.7355944776663878e-07
0.0,0.40519908169872404,0.17054390547219836,2.8515750310987116,2.1932950659266424,4.353760245080884,1.6757242155302295e-07,1.7491421374134563e-07
0.0,0.40519908169872404,0.22739187396293115,2.8259341441142585,2.1988048744104605,4.353842904602742,3.4496754159967554e-08,4.549164776329549e-07
0.0,0.40519908169872404,0.2842398424536639,2.7926213790748653,2.2043277523296894,4.353944949207863,4.0757221239960645e-07,1.459376235351613e-07
0.0,0.40519908169872404,0.3410878109443967,2.751358082469686,2.2098611834308963,4.354074265348184,6.192557922228186e-10,1.7394968498058155e-07
0.0,0.40519908169872404,0.39793577943512953,2.7017800021812617,2.2154057371783735,4.354225413527119,1.7301874472261628e-10,1.7355741247409306e-07
0.0,0.40519908169872404,0.4547837479258623,2.6434193412154525,2.2209611950139747,4.3543997827857135,1.2495976920521984e-09,6.090841730498667e-07
0.0,0.40519908169872404,0.5116317164165951,2.575679172169419,2.226527330047388,4.3545973571430245,5.53699546842896e-11,6.121599455676766e-07
0.0,0.40519908169872404,0.5684796849073278,2.497796495612243,2.2321047831486314,4.354821519016975,1.6020846332261602e-07,1.6437719304192607e-07
0.0,0.40519908169872404,0.6253276533980606,2.4087877075716544,2.2376912025512596,4.355065459727054,7.395435156155864e-10,1.5876820472865584e-07
0.0,0.40519908169872404,0.6821756218887934,2.307365566596212,2.2432874463199695,4.355332561838212,1.7185145968593638e-07,9.409083762234243e-08
0.0,0.40519908169872404,0.7390235903795261,2.1918075295950277,2.2488962805667696,4.355622955324631,1.1524377930523261e-09,1.5345915450456334e-09
0.0,0.40519908169872404,0.7958715588702591,2.0597357565413836,2.254515399598631,4.35593689720882,1.1284044181353533e-06,4.20611588283185e-10
0.0,0.40519908169872404,0.8527195273609918,1.9077235852897565,2.26014170034877,4.356273947336901,1.880794217445973e-09,1.5489340757844683e-09
0.0,0.40519908169872404,0.9095674958517246,1.7305241749471594,2.265779108817884,4.356634080112468,1.1982945840828222e-09,1.965896178751944e-09
0.0,0.40519908169872404,0.9664154643424574,1.5193502931820355,2.2714262743823097,4.357017264533212,1.9143067651555093e-09,1.1169261092048915e-09
0.0,0.40519908169872404,1.0232634328331902,1.2571966663247949,2.277082973773436,4.357423465645212,6.4462611949576e-10,6.378804599817582e-10
0.0,0.40519908169872404,1.080111401323923,0.9005933340604213,2.282749082648606,4.35785263917336,3.2823081782054117e-08,6.445048833185488e-10
0.0,0.42887902047863896,0.0,2.610205933212331,0.0,2.1768275276564766,0.0,5.90489394786885e-10
0.0,0.42887902047863896,0.05427291682250328,2.606941134019411,2.1820566477550263,4.353666152630233,1.520573502440959e-07,1.722553899929037e-07
0.0,0.42887902047863896,0.10854583364500656,2.5971221118074306,2.187295665400896,4.353697958739957,1.182779227418801e-09,1.7490221728164368e-07
0.0,0.42887902047863896,0.16281875046750985,2.580674054576997,2.1925444362411013,4.353750975855746,1.8636837644090157e-07,1.7468701728190934e-07
0.0,0.42887902047863896,0.2170916672900131,2.5574690639821593,2.1978054283166024,4.353825756952186,7.470142781990831e-10,3.036352791692964e-07
0.0,0.42887902047863896,0.27136458411251635,2.5273210273757867,2.203075703154318,4.353921590016183,7.030678352888796e-10,4.0108492457387457e-07
0.0,0.42887902047863896,0.3256375009350197,2.4899777634623446,2.2083561261507825,4.35403720007949,6.686547027041082e-10,1.7396953485010656e-07
0.0,0.42887902047863896,0.37991041775752293,2.4451096242477948,2.213646455875579,4.35417497248017,8.390834957011655e-10,1.7381434653502464e-07
0.0,0.42887902047863896,0.4341833345800262,2.392293253673671,2.2189477478836497,4.354333913610515,1.1301396223044884e-06,6.082301185194855e-07
0.0,0.42887902047863896,0.48845625140252946,2.330988432722703,2.2242564181076068,4.354514010130155,2.0055851744775544e-07,6.106290273305128e-07
0.0,0.42887902047863896,0.5427291682250327,2.2605046472707464,2.2295760269073632,4.354718647220865,1.618847050905057e-07,1.6622056761373904e-07
0.0,0.42887902047863896,0.597002085047536,2.1799517361880647,2.2349059051984907,4.354941015948514,2.0220858931953697e-10,1.6171751610910384e-07
0.0,0.42887902047863896,0.6512750018700394,2.088164746569865,2.240244822950962,4.355184502506193,1.4105925457906751e-09,1.5556666992741137e-07
0.0,0.42887902047863896,0.7055479186925425,1.9835847777335194,2.2455928879210534,4.355449093125475,2.5726523790940934e-10,4.2351478345528575e-08
0.0,0.42887902047863896,0.7598208355150459,1.8640598855793762,2.250950307257945,4.355735125101134,1.440311154433123e-09,1.351549636962044e-09
0.0,0.42887902047863896,0.8140937523375491,1.7264889424862746,2.2563168305360746,4.356042421527089,7.397790443314476e-11,5.519989394072129e-10
0.0,0.42887902047863896,0.8683666691600525,1.5661235599273986,2.26169382919934,4.356370775229097,1.3808256039684968e-06,4.90656423282455e-11
0.0,0.42887902047863896,0.9226395859825558,1.375011296798349,2.267076822747474,4.356720150574997,2.380892352505453e-09,2.956565869539031e-09
0.0,0.42887902047863896,0.9769125028050589,1.1377623884702834,2.2724700706607472,4.357090540524564,8.691013581429146e-10,6.03590004906221e-11
0.0,0.42887902047863896,1.0311854196275623,0.8150365414159321,2.27787201257783,4.357481895599291,6.027510388352457e-10,6.563709615190178e-10
0.0,0.4525589592585539,0.0,2.286407990175856,0.0,2.176827527618326,0.0,5.680548905940305e-10
0.0,0.4525589592585539,0.04998868845307396,2.2835481916955787,2.181644335829118,4.35366454065987,1.6320719968862807e-07,1.741448564292725e-07
0.0,0.4525589592585539,0.09997737690614791,2.274947226325173,2.1864677397662122,4.353691530143412,2.3283870331731977e-08,1.7404632573417934e-07
0.0,0.4525589592585539,0.14996606535922188,2.2605395625481424,2.1913003608090174,4.3537365071740615,1.6274302730236393e-07,1.7314008275797977e-07
0.0,0.4525589592585539,0.19995475381229583,2.2402131679013046,2.1961434185626016,4.353799469112665,1.0834674777061933e-09,1.741790789083425e-07
0.0,0.4525589592585539,0.24994344226536977,2.2138050171466657,2.200994355536736,4.3538798024100265,8.226968415702078e-10,3.4527901117343545e-08
0.0,0.4525589592585539,0.29993213071844377,2.18109421226168,2.2058538834292065,4.353979228420023,2.8862999762211265e-10,1.5031480992700601e-07
0.0,0.4525589592585539,0.3499208191715177,2.141791998325549,2.2107219803036373,4.354096225603011,2.6036922309567423e-09,1.7429037038942914e-07
0.0,0.4525589592585539,0.39990950762459165,2.095527536906542,2.2155984405961817,4.354231078478898,1.8705617521546147e-10,1.734766543377319e-07
0.0,0.4525589592585539,0.44989819607766557,2.041827623549096,2.220483338287796,4.354383886100132,1.3639524944780626e-09,6.090102162648476e-07
0.0,0.4525589592585539,0.49988688453073954,1.9800874029080127,2.2253764847350994,4.354554636061939,4.471640852322238e-10,6.111631103649978e-07
0.0,0.4525589592585539,0.5498755729838135,1.9095271389886421,2.230279135914311,4.354746719269913,1.7312965628835104e-07,1.658910630901798e-07
0.0,0.4525589592585539,0.5998642614368875,1.8291263921406846,2.2351872241421495,4.3549533292240925,3.199356003466748e-10,1.6155183327144536e-07
0.0,0.4525589592585539,0.6498529498899613,1.737519644444157,2.2401048176187155,4.3551778534984695,1.2068715360750611e-09,1.556948476200523e-07
0.0,0.4525589592585539,0.6998416383430354,1.632821902028938,2.2450301409378013,4.355420281695295,4.055805377658632e-10,5.490625963855216e-08
0.0,0.4525589592585539,0.7498303267961093,1.512316734409082,2.249962662734187,4.35568085653712,3.4365146064250365e-07,7.475451969771395e-10
0.0,0.4525589592585539,0.7998190152491833,1.3718447941055139,2.2549044534944547,4.355959555456882,4.061514631170427e-10,3.8234254259608804e-10
0.0,0.4525589592585539,0.8498077037022573,1.204440146112437,2.2598532046759208,4.356256122044546,1.4864254062402557e-09,1.5244380395662216e-09
0.0,0.4525589592585539,0.8997963921553311,0.99662213728805,2.2648094299286043,4.356570540898703,5.272651117255562e-10,1.0934908874988802e-09
0.0,0.4525589592585539,0.9497850806084052,0.7139306661085163,2.2697732669102675,4.356902785573269,1.8411295009427854e-09,8.282932720394705e-10
0.0,0.4762388980384688,0.0,1.8875905932679706,0.0,2.1768275276961715,0.0,5.779282430629052e-10
0.0,0.4762388980384688,0.043267336377031444,1.8852296284999992,2.1809943271937082,4.353662286844047,1.70772958860873e-07,1.7263389223606609e-07
0.0,0.4762388980384688,0.08653467275406289,1.8781289267022623,2.1851694498907226,4.353682515890345,7.296924871114301e-09,1.6700955617809875e-07
0.0,0.4762388980384688,0.12980200913109435,1.8662343869992242,2.189350533371212,4.353716196529023,6.923933985805534e-10,1.7515149926803684e-07
0.0,0.4762388980384688,0.17306934550812578,1.8494535187135632,2.193539160623797,4.35376337016369,1.6248886336957413e-07,1.7426828026742296e-07
0.0,0.4762388980384688,0.21633668188515723,1.827651733046157,2.197732185464679,4.353824531682062,8.284402590870796e-10,2.926042102062233e-07
0.0,0.4762388980384688,0.2596040182621887,1.8006466631441864,2.201932813666139,4.353898225430322,1.1650315907943646e-10,1.960748162244338e-07
0.0,0.4762388980384688,0.30287135463922016,1.7681999215131181,2.206139881355989,4.353985709792127,3.5356599930082964e-10,1.7500241804337328e-07
0.0,0.4762388980384688,0.34613869101625155,1.7300053549474153,2.210353372758462,4.354086753758569,1.2269320200085838e-09,1.7363862803372243e-07
0.0,0.4762388980384688,0.389406027393283,1.6856722998897202,2.2145730924612708,4.354201253590017,1.6087510574231524e-10,1.735587918105026e-07
0.0,0.4762388980384688,0.43267336377031446,1.6347014057146023,2.2187988321122516,4.354329205254799,4.0459283901424156e-07,1.7232245219087832e-07
0.0,0.4762388980384688,0.4759407001473459,1.5764489455215878,2.2230326216093705,4.354470602606381,1.102440093868028e-06,6.09926687316054e-07
0.0,0.4762388980384688,0.5192080365243774,1.5100724746143765,2.227269953934246,4.354625439088863,2.9515532468363444e-10,6.12260550278433e-07
0.0,0.4762388980384688,0.5624753729014088,1.4344446619165476,2.2315131360290397,4.3547971068451705,1.337812786313313e-06,1.648752716292518e-07
0.0,0.4762388980384688,0.6057427092784403,1.348009312421395,2.235765092340518,4.354978802492886,7.090442444282197e-10,1.6085381884350042e-07
0.0,0.4762388980384688,0.6490100456554717,1.2485238217229806,2.240021834040036,4.35517391917715,1.0824432185345053e-09,1.5576295985850535e-07
0.0,0.4762388980384688,0.6922773820325031,1.1325543559607827,2.2442844999511884,4.355382448312481,7.916774746493479e-08,7.147792993217614e-08
0.0,0.4762388980384688,0.7355447184095346,0.9943500458906612,2.248552822128357,4.3556044946304855,1.2397597167148566e-09,1.694815841709287e-09
0.0,0.4762388980384688,0.778812054786566,0.8227816642833072,2.252827125696855,4.355840254422123,2.5445045331902327e-09,2.2833054026574416e-09
0.0,0.4762388980384688,0.8220793911635975,0.5893999738377063,2.2571072251197744,4.356089413946079,1.645275310485585e-11,7.035735468242118e-10
0.0,0.4999188368183838,0.0,1.3491177351736334,0.0,2.1768275276422298,0.0,5.792342992922261e-10
0.0,0.4999188368183838,0.03233527002784438,1.3474302826868758,2.179942972828113,4.3536593103173775,1.7031641784450736e-07,1.7230995950895936e-07
0.0,0.4999188368183838,0.06467054005568876,1.3423551976755013,2.183059194661093,4.353670608736524,4.247214453613033e-09,1.6970983529521521e-07
0.0,0.4999188368183838,0.09700581008353314,1.3338538126175723,2.18618069008535,4.35368942342529,6.9102043169756744e-09,1.699624184855168e-07
0.0,0.4999188368183838,0.12934108011137752,1.321860021645875,2.189305959073061,4.353715767701432,6.996924619052187e-10,1.7506485430912982e-07
0.0,0.4999188368183838,0.16167635013922188,1.3062776301001378,2.192436418371756,4.3537496414645185,8.857896356347262e-07,1.7473839983792388e-07
0.0,0.4999188368183838,0.19401162016706627,1.2869762949089742,2.1955672659558934,4.353791040579394,4.772355416816916e-10,1.7462912992646437e-07
0.0,0.4999188368183838,0.22634689019491067,1.2637856333644684,2.1987034599695434,4.353841126392938,3.039325045615081e-10,4.4113570786230954e-07
0.0,0.4999188368183838,0.25868216022275503,1.2364868285681125,2.2018432480771835,4.35389643766957,1.1189101812095182e-10,1.8010669087148274e-07
0.0,0.4999188368183838,0.2910174302505994,1.2048006615326983,2.204986629778947,4.35395953059899,2.0563871919020014e-10,1.9965764504352546e-08
0.0,0.4999188368183838,0.32335270027844376,1.1683702313564934,2.2081336244290473,4.35403186256047,6.038785203957377e-11,1.747663463286777e-07
0.0,0.4999188368183838,0.3556879703062882,1.1267354470742563,2.211283017179766,4.354110867225528,1.0653680225677033e-06,1.7416588656634043e-07
0.0,0.4999188368183838,0.38802324033413255,1.0792941881389069,2.214438132882729,4.354197386308756,2.699431920409723e-10,1.7365277426889527e-07
0.0,0.4999188368183838,0.4203585103619769,1.0252407171442324,2.217595724585144,4.3542914196534745,2.1770345985967106e-11,1.720887200575894e-07
0.0,0.4999188368183838,0.45269378038982133,0.9634627747420331,2.2207567651060676,4.35439296184069,8.507379528512831e-10,6.094325708145337e-07
0.0,0.4999188368183838,0.48502905041766564,0.8923575041540334,2.223919669552713,4.3545020106018,2.813670896901141e-07,6.099106733134509e-07
0.0,0.4999188368183838,0.5173643204455101,0.8094706411041804,2.2270892172576318,4.354618567189748,2.765745396192994e-10,6.121536211797324e-07
0.0,0.4999188368183838,0.5496995904733545,0.710691866481114,2.2302619035493523,4.354746023274182,1.7299974639579182e-07,1.6592474710436617e-07
0.0,0.4999188368183838,0.5820348605011988,0.5880667870560343,2.2334352441695513,4.354877583299385,9.743679294881945e-10,1.6285483631090384e-07
0.0,0.4999188368183838,0.6143701305290432,0.42126187778815666,2.236613396596941,4.355016637061653,2.4673707627148193e-10,1.6085555684378487e-07
